ssn,trans_num,merchant,amt,is_fraud,time
7259-2914326-5,a642948c3f254b8df747dfa48d8f9b44,Metro Retail Stores Group,4.22,0,2021-12-05 22:43:00
7263-3798011-8,afdc8612bcd3a3a94e39107df6e4e0fe,ZAFUL Philippines,70.04,0,2021-12-06 14:57:32
7265-2823594-1,76b626155611adee56dae7b84ddd929a,Rustan Group,236.66,0,2021-12-06 19:06:37
7277-2567203-1,0379960eb283cdaf3288011b19a56752,Landmark Supermarket,226.19,0,2021-12-06 11:24:02
7277-9166226-7,3c0e80f1d0e9f488b98e29b4354f4b22,Play Nation,58.29,0,2021-12-06 14:58:24
7278-7875175-0,b92d87b782e379c8bea1d7d7277814a7,Ubuy Co.,1.77,0,2021-12-06 14:29:47
7279-8205352-4,f04a6378e8c88a0671092400f8f5f923,Classpass,55.52,0,2021-12-06 13:53:06
7279-9613492-7,9e7d266856d0d3dba195d5396689eb68,Ensogo,7.12,0,2021-12-06 20:57:02
7280-9131010-3,7fd8947b90b222d63a53fcd69b735af8,Argomall,1.86,0,2021-12-06 22:22:37
7282-8843574-3,d5943283ac4abc2dc4e18f2d55a76c75,Robinsons Retail Holdings Inc,17.63,0,2021-12-06 23:26:55
7284-1860958-5,d072f137bd39d7dc2073705238c06e3b,The Moment Group,24.54,0,2021-12-06 21:51:54
7287-9422016-4,b173cdbe9bec1681196015d07618afd1,McDonalds Corp,94.67,0,2021-12-06 23:37:31
7287-9638249-7,187cf9116ec3a38331b3d4ece7d722b5,Shakey's International Inc.,12.9,0,2021-12-06 16:38:52
7288-5089686-3,78eb503553c22033c47da2766c7acb8c,Procter & Gamble Philippines Inc.,46.39,0,2021-12-06 20:54:39
7292-7320785-6,679f59cbe9205c8860e69e7bd18c9bca,Rustan's,7.76,0,2021-12-06 14:07:56
7295-6804580-2,10ddcd812f31750b9dbe6be79e64423c,Mars Philippines Inc.,4.71,0,2021-12-06 23:27:54
7295-7461877-7,6175a3b0b2e6bcfce220769cc5cc5519,True Value,15.73,0,2021-12-05 19:25:49
7296-7696999-6,6d0f05dbb427ca9b4160771259501f54,Iams Co,69.52,0,2021-12-06 21:18:14
7299-8550366-9,eed392e981896edeab8e0b12857cb4b9,SM Retail Inc,113.1,0,2021-12-06 23:10:04
7303-1963302-9,2d631928bfa67b9d6f2ece7ff317ee77,Kimberly Clarke,3.67,0,2021-12-06 23:23:42
7305-2581383-5,8e0ee390de0556abe9ccc7c2a315f7d9,Standard Hospitality Group,5.33,0,2021-12-06 22:49:50
7305-3483541-4,d71939d8db852575ab68aa61cdd12c1a,Gaisano Grand Group,5.6,0,2021-12-06 21:35:25
7309-3336260-6,f7f3e47a8e3f58b825957a3103156075,Metro Retail Stores Group,6.71,0,2021-12-06 14:38:50
7309-3589774-1,54070c46c8557efcf86e6c59c2974046,Agila Bus Transport,7.93,0,2021-12-06 22:54:44
7310-5120458-5,f0ea14cdf62212b3ae02aab19108b4f5,Robinsons,9.47,0,2021-12-06 22:48:38
7311-2158803-6,03b2f7a20981104351addbd46cd654fd,True Value,7.09,0,2021-12-06 23:40:49
7313-2508931-4,30b34e940a73245fb10a35f4e27a4f19,Human Nature,19.88,0,2021-12-06 22:44:39
7314-5543160-5,12f8a69489a1c085c2413f5581e456b0,Kidzoona,38.64,0,2021-12-06 22:50:27
7316-1604652-2,648438cb746244d79f9d7852d38cf26d,SilanganFit,105.44,0,2021-12-06 23:00:27
7318-3752277-3,4730b578b3bc56e02ce3d16d49171152,AirAsia,53.09,0,2021-12-06 12:53:25
7322-6338132-8,366d5c7d9843d6965382e66329342c23,Beiersdorf Philippines Inc.,3.04,0,2021-12-06 21:15:27
7329-2863744-4,2efa028d1dff2c6bd7d0d466c2f778a7,SM Retail Inc,33.21,0,2021-12-06 21:19:51
7330-9396252-1,463c284cd933d3cb75856ea17a53b54f,Hill's Pet Nutrition Inc.,68.27,0,2021-12-06 22:14:25
7331-1428547-5,d0e4bcfca34e1fc42b5284296878b3ed,Mary Kay Philippines,37.17,0,2021-12-06 19:44:48
7334-1476365-6,85f461d6ac08bde45e7a76fe3a64020d,Fully Booked,9.63,0,2021-12-06 21:25:11
7335-7119538-4,23388a89826f3d45745393998a9728fe,Argomall,652.4,0,2021-12-06 15:38:47
7339-3144887-3,b87cb99034724ac9e405f7ef27aa4371,Argomall,34.49,0,2021-12-06 21:52:16
7339-4951270-7,640d17e0c35785fea49a6aed48c59a11,MetroDeal,150.89,0,2021-12-06 22:32:05
7340-7934310-8,0fe65d875afbdeccce7e629481b8ff31,Daiso,85.0,0,2021-12-06 21:09:25
7344-5133045-9,b192ff6d4bfc17dcc2ac930507d8b5ab,DealGrocer,2.81,0,2021-12-05 23:51:00
7347-5491483-2,5c823352256fe8f6e3f96f24a3a51178,Shopee,861.65,0,2021-12-06 12:12:53
7347-9901512-1,2273952f532f30591a62f6e90c39d060,Mars Philippines Inc.,9.89,0,2021-12-06 22:34:27
7352-5884148-1,b4cfc86b9a19067a216e4d85ef70d952,Ace Hardware,9.5,0,2021-12-06 19:03:15
7353-2682343-5,965acde5f910007b27fe654fc74ab2c5,Japan Home Center,804.55,0,2021-12-06 22:12:18
7354-8338510-6,cb2e63e30a0ccd860fe50f50d3424317,Typo,72.42,0,2021-12-06 15:28:52
7357-1071594-8,de1b30d7197b25c314185f4c6bb49f4a,Fitness First,83.75,0,2021-12-06 23:40:07
7357-1734542-5,2525fb09ff7baeb41c38bc25a4f5576d,Toys R Us Philippines,61.42,0,2021-12-06 22:17:33
7360-0628676-9,1661237e140be9cfe03622a26af5b2b0,Insular Oil Corp.,69.4,0,2021-12-06 09:05:40
7360-5918518-9,6ea869de15a10d7b752c51a9bc9e9db1,Lazada,143.76,0,2021-12-06 18:59:07
7362-9259354-9,198293fb506c3a679933683b0fc361a3,Royal Canin Philippines,31.68,0,2021-12-06 22:23:56
7363-5199915-5,7e824aed64865df62e774d7eaac6339f,Nine Media Corporation,35.16,0,2021-12-06 22:52:37
7366-5718695-3,fa6d250cae58a103dc7c7566250f4d70,McDonalds Corp,1.43,0,2021-12-06 17:36:46
7367-9342409-2,72f84ea2c2c33763460cdfec1de04d13,SM Store,2.63,0,2021-12-06 23:22:56
7378-0077910-3,a4f85930e4fc17a2945548d99d530369,Urban Pets,91.23,0,2021-12-06 22:55:08
7382-8581425-4,36efe218433f2d60ec6abe89badb4ced,Toys R Us Philippines,19.73,0,2021-12-05 20:40:52
7386-4984714-4,86f4d5604ee9fdb5a03e21fe58e0cc49,Standard Hospitality Group,7.07,0,2021-12-06 12:16:31
7386-8851007-6,1e5eb8f031443bfd3b7ee7fc0c7c1afb,Metro Retail Stores Group,102.12,0,2021-12-06 21:35:07
7388-5033393-7,5b7d01a03fefe71ef74ebba9ed8554ce,Tier One Entertainment,124.94,0,2021-12-06 23:57:01
7393-3335932-9,e615f015cc506ea27408066b14576b85,Bow & Wow,45.33,0,2021-12-06 19:23:20
7393-9745365-5,a90dcf85e7e14895ff7fc2ac7811ec3e,Colgate-Palmolive Philippines Inc.,8.74,0,2021-12-06 23:10:03
7394-3092266-6,0b17fac08d1ba12229834d17adc45afb,West Elm,68.23,0,2021-12-06 23:57:46
7395-8790734-3,5578154e1ea2de530b92d944245b1b74,Ubuy Co.,77.9,0,2021-12-06 12:38:02
7397-7522819-5,7f00736e2702e3be45bb2e3c4e661baa,CD-R King,72.44,0,2021-12-06 16:07:41
7398-1045599-2,745358f0e4c4f6d881299c554079d081,L'Oreal Philippines Inc.,221.32,0,2021-12-06 18:03:15
7399-5258887-6,ee00dd993dab220a6dda4eae97dbc3b9,Daiso,1.02,0,2021-12-06 18:26:07
7399-5869896-0,ee1c816dadf53618ba4c2a6ea0ff9a2c,Gourdos,3.08,0,2021-12-06 23:30:55
7401-7057132-2,e2a6a270d6cb72c76844045c8c441ef9,Mars Philippines Inc.,46.06,0,2021-12-06 21:27:18
7402-9515529-5,20c61919df805f96975772e2cfbead7a,Pottery Barn,31.14,0,2021-12-06 23:53:36
7403-4997851-5,8ef233b795dcfdaedcef964ab619c6a7,National Bookstore,8.57,0,2021-12-06 20:31:07
7403-9785833-6,2fb6c2e3ace7773785bdff9c8de8d983,Sawasdee Marketing Corp,11.18,0,2021-12-06 23:54:28
7404-0629864-9,f98f03d12da6c0aca4d6612166bb0c37,Pacific Paint Philippines Inc,109.24,0,2021-12-06 20:05:26
7404-6921473-6,25d4d1a1dcda643cfbebdb4c29b62baf,Chicco Philippines,38.87,0,2021-12-06 14:11:56
7404-8091594-3,192ccc9a068c9e7047e133173e2725af,ABS-CBN Corporation,14.92,0,2021-12-06 23:09:34
7409-7847832-5,2233a5f1ccd529aed3d40519e9734671,Waltermart Supermarket Inc,29.12,0,2021-12-06 07:45:03
7410-4244850-0,efc84602b18cd49c6eb464f30582a004,Urban Ashram Yoga,77.85,0,2021-12-06 22:03:05
7414-6484093-6,3fcd1a8d8dfe296b7f52fce86d0b6075,Marks and Spencer,5.67,0,2021-12-06 18:11:24
7416-0821219-5,2e55f7dca1c74180a150dd04d5ba5cc5,Kultura,5.94,0,2021-12-06 20:33:13
7417-9696975-1,19d233de70ddd929ff2e87ea79fb18af,Shopee,638.45,0,2021-12-06 16:26:10
7420-2892339-6,755a2ec8d44eacd8a1b892e1141c914c,Alfonso Liner,2.2,0,2021-12-06 23:32:36
7420-7153111-8,fee16e474efcd93034f420b2873af364,Unilever Philippines Inc.,66.51,0,2021-12-06 15:12:34
7422-7561551-0,e4823883ee23e953fd39685283775c5f,Sawasdee Marketing Corp,10.94,0,2021-12-06 22:28:13
7423-8921130-7,ce68e687be8c66a0352efb5c0e3b99b4,Carousell,399.5,0,2021-12-06 21:19:24
7425-4454793-4,2e0c341ac194e2c417a9c7d17fd95768,Pilipinas Shell,64.72,0,2021-12-06 09:04:23
7428-4343807-3,03af1ca76112c723ff6d5f2c98ad79fd,Rustan Group,4.73,0,2021-12-06 21:34:05
7428-8307522-3,35f68c104ded7186603348f14be3747b,DealGrocer,9.57,0,2021-12-06 19:36:26
7429-0214982-0,9b6c53a436aa76dac4364706fc870f79,L'Oreal Philippines Inc.,5.25,0,2021-12-06 15:09:01
7429-1967856-6,d54fa0d7307e0db4d6a41c4e31ca7300,Rustan's,9.65,0,2021-12-06 23:50:04
7429-3417443-7,e2709c6537eb2188668ba5ad60496aab,Kultura,3.39,0,2021-12-06 23:43:49
7429-7910069-1,b591c62994737600d3e72b2b591623e7,BeautyMNL,2.1,0,2021-12-06 23:45:49
7434-6172692-6,7653ab39229ef558faaa63e7ee86f9ea,Star Cinema,149.14,0,2021-12-06 19:22:43
7436-7774214-5,526944632e1587c15dc3ebc07bc9a302,Celebrity Fitness,127.33,0,2021-12-06 20:34:49
7445-6590774-9,b6927a44053d37fe1a071317e92975fd,Max's Group Inc,6.44,0,2021-12-06 23:17:26
7447-4951368-1,3bda7a3e056011f193fcab62c4598005,Ptt Philippines Corporation,56.21,0,2021-12-06 08:54:22
7448-0870542-5,3681c39c347c4c9dd544e7cbb04eabfe,Solar Entertainment,13.91,0,2021-12-06 23:34:48
7449-4486720-4,83446324437ecd4a8e31e5cc2e0383bf,Mars Philippines Inc.,65.7,0,2021-12-06 22:41:21
7452-7561732-0,1448f97342b8389194e4af99e6ef81f6,National Bookstore,9.51,0,2021-12-06 17:53:23
7455-0577886-6,ae8ca73e97f571b45b5da3d1ca177142,Japan Homes,130.59,0,2021-12-06 22:29:54
7455-7900349-5,6fb5b8cd4fd878c7196ddd044d02ce7f,Starbucks Corp,48.38,0,2021-12-06 23:39:16
7456-1562291-2,dc4ad894a674524a628511275b408bcd,Urban Ashram Yoga,28.34,0,2021-12-06 21:44:02
7458-9703519-8,351d33a3eed44b1af779df41c093d00f,Landmark Corp,3.09,0,2021-12-05 23:56:34
7462-0078672-0,53c5d636222f3f7398177924b4e05b89,Ikea,57.61,0,2021-12-06 23:59:20
7468-2709790-4,30b8350e5d9442796b8ef600eff69fe1,Beiersdorf Philippines Inc.,123.24,0,2021-12-06 20:30:04
7468-5021541-7,ab9ab6527a8725a143fff281b2bc9975,Yves Rocher,27.83,0,2021-12-06 21:42:10
7469-7217962-0,ef820bb349939349e28c437da6954cd7,Urban Pets,40.12,0,2021-12-06 21:19:46
7472-1097709-8,2e4e1c6dcc48605f3c4e22af0847dfe6,Toys R Us Philippines,41.5,0,2021-12-06 23:21:03
7472-5184899-5,068c37f0d6fa3ed21209ab14d5dd1e34,JAM Liner,583.49,0,2021-12-06 14:01:12
7473-8911840-4,c6067c1c50647703fd9df115f85c415c,Inquirer Holdings Corporation,46.66,0,2021-12-06 13:05:37
7478-2545060-8,1f5f50cdd0360d22da7f80c64ff61fd7,Octagon,170.42,0,2021-12-06 02:40:27
7480-1884856-0,fa5bb1fd6fe09e4709e52a06b597da71,Mary Kay Philippines,9.79,0,2021-12-06 20:51:35
7482-7527191-3,7f4008b6a7adda08d1e142a1517efe25,Colgate-Palmolive Philippines Inc.,12.5,0,2021-12-06 21:58:39
7484-4429323-1,9595c517bc6ad4f54ef94229f51e2be5,Starmedia Entertainment,36.2,0,2021-12-06 23:32:41
7488-6565861-4,616910ba63aca1c985a802e054cee956,Innisfree,21.07,0,2021-12-06 19:03:30
7490-9187198-8,7d3c77cb89eb69fd5b0fd41b93bbf927,Splash Corp.,5.02,0,2021-12-06 15:53:14
7492-2272661-3,c6cbbe4c6c7b21358a328ea96ed25372,SM Retail Inc,25.48,0,2021-12-06 13:33:22
7493-4929271-2,e8ca5b6aa7b50fa300966b3e641d1d25,Goldilocks Bakeshop Inc,23.19,0,2021-12-06 15:42:01
7494-4776312-3,0644ea88bfb2e18b59e8a09ba0bb6db3,Lazada,1.75,0,2021-12-06 15:06:34
7496-4128934-8,5ad3cf57cca22ab608ffdd1f165e5d1b,Landers,91.52,0,2021-12-06 02:11:01
7504-3759366-4,ff302edfc287d7ec016c9df49f1e8b60,Ace Hardware,6.72,0,2021-12-06 23:10:44
7504-9900542-6,7fce3e664e1d1b4d5f02c7eee89061b9,Baliwag Transit Inc,1.28,0,2021-12-06 23:08:30
7506-5376083-7,fd397f994cdbc89d95081e9e3362bc0b,Carousell,3.36,0,2021-12-06 19:42:13
7507-9822751-0,449ba44ea2ad2263ea31d3a533180e39,ABS-CBN Corporation,9.38,0,2021-12-06 23:45:05
7509-2648417-1,41bc478cbde58a7cc286614d2f65d7ec,Iams Co,26.44,0,2021-12-06 20:12:42
7512-8162633-7,99ba74e0fec5335f050253e2c50acec6,Shopee,8.2,0,2021-12-06 23:15:29
7513-0863705-5,790b6c430be501d34ff0d1aab926c60e,Philippine Educational Theater Association,11.19,0,2021-12-06 22:35:14
7514-2517107-0,a3ce79215fe100f2859dc7b37a2e6c37,Procter & Gamble Philippines Inc.,8.59,0,2021-12-05 17:52:28
7514-3979266-3,4ac79a1720ca4348dfaf2353eb773759,Iams Co,35.55,0,2021-12-05 17:37:49
7515-7980400-5,c01a2a2602de5df2e92dc64d76b27ca4,Phoenix Petroleum,69.17,0,2021-12-06 04:56:28
7517-6269691-2,2b9aae1cfe3ee8c32b142edf59fb9aaa,Argomall,7.94,0,2021-12-05 16:30:25
7517-8879420-3,b533b9027446df2624a4165ff2ee441b,Bratpack,74.19,0,2021-12-06 12:02:55
7521-7843722-2,7717ab3b7e397ff27c93b237cf48187b,Muji,6.64,0,2021-12-06 19:26:47
7523-9417539-1,7362a86fb3fd3179baa42582381eb71a,Pet Warehouse,75.33,0,2021-12-06 22:54:07
7526-6100587-1,5b299b7ada18d4c15c9ae9e72ec7b2c6,Cornerstone Entertainment,72.76,0,2021-12-06 23:29:33
7526-7811836-4,bf34b28690f41764d9644e0d38fd3e4c,Gourdo,36.53,0,2021-12-06 22:04:46
7527-6809620-6,7291afa53c90ae7d313eeddba04d9525,DealGrocer,3.21,0,2021-12-05 15:41:19
7527-8302363-3,842b6e88b84409b051c4a0e1a2899942,Carousell,195.26,0,2021-12-06 15:02:02
7529-9311234-6,a82bfc89dec2b8d346c20b08584e5432,Pacific Paint Philippines Inc,10.56,0,2021-12-06 23:05:51
7543-1169194-7,f758988b28b57de28e684f0aa06f35e2,Play Nation,33.52,0,2021-12-06 23:53:04
7544-1077717-2,b634b108bd6d9220e3ca23f43fd9071f,SM Retail Inc,9.04,0,2021-12-06 21:24:30
7544-6919272-6,e04172447710cffa3ecb7d6e6abd1f0d,Pottery Barn,8.47,0,2021-12-06 18:24:56
7545-8593059-4,caa08342ad15c7b44294955110a95afa,West Elm,22.97,0,2021-12-06 21:34:09
7547-6538818-7,170e16ab15331897bb95964f67dfcd01,SB Furniture Industry Co,28.11,0,2021-12-06 22:57:16
7548-5565920-0,3ef6062b196f7f1793ef68e7aa9d8348,Alfonso Liner,1.17,0,2021-12-06 23:09:24
7550-0884546-0,8eb3d9a374717ebdbca61880940f6839,Octagon,42.18,0,2021-12-06 21:42:55
7552-6995606-9,f1b2c7d4e47381a4101b1453e65bf318,Octagon,2.59,0,2021-12-06 16:56:29
7552-9258838-7,1690dadaf40803edc435398e8bee533e,Dunkin Brands Group Inc,47.17,0,2021-12-06 22:56:23
7555-8550752-6,db914a159426168be447b96ad4bfd841,Royal Canin Philippines,99.02,0,2021-12-06 22:36:02
7557-7529295-6,1c053a437006659b64cc25df074f8a99,Toys R Us Philippines,69.28,0,2021-12-06 21:39:06
7561-8801606-2,d948f44c2c6514485ed039d6990e4ed0,ABS-CBN Corporation,149.02,0,2021-12-06 18:48:59
7561-9194420-1,0f6ed999f2a51d6d4b6ef084fbd729e1,Bioresearch,188.87,0,2021-12-06 19:16:05
7562-7738306-6,b8872b56f411b1adce3d19793ddccc67,Pioneer Center Supermarket,164.88,0,2021-12-06 08:28:30
7562-7824650-5,9bde248e69c3b1cba691d4d622ccb105,CleanFuel Philippines,62.66,0,2021-12-06 03:26:39
7564-2902242-0,18418282f299f3c9318f5af9a0ebdd52,Philippine Educational Theater Association,91.88,0,2021-12-06 23:20:33
7567-6024824-3,e018d24896eed5e1907b9c33ac9da649,SM Retail Inc,57.15,0,2021-12-06 20:44:30
7568-6856788-0,a5cd2bd8d12fcfad624493aa1c2907e8,Ubuy Co.,9.89,0,2021-12-06 20:32:05
7573-8800349-3,0e0ff84b57810c16845568254c48a4b6,PoundIt,1.69,0,2021-12-06 22:43:42
7574-4766281-7,f363ebbc562104728fc01a47d282395c,Robinsons Retail Holdings Inc,7.1,0,2021-12-06 21:24:55
7578-1503622-8,1c3d8a23e8745e90baa0dc35b50762ec,360 Fitness Club,143.45,0,2021-12-05 15:04:44
7581-0726072-0,6a3202c53dd9e795562a788f0c1595e0,Tier One Entertainment,38.62,0,2021-12-06 21:36:35
7584-8758964-8,51d841caeba3a18f0b61919865258404,Kultura,8.09,0,2021-12-06 20:20:24
7586-2780817-2,57464be31ef955865ec4cb1e84967d44,Ace Hardware,6.49,0,2021-12-06 13:01:41
7587-2952686-7,95202d3078c593fedebfcc07efbb1ed8,Gourdos,4.52,0,2021-12-06 16:15:57
7587-3685483-9,221bf4a38e9da293ad7d62878c2a08d8,Play Nation,11.77,0,2021-12-06 23:58:51
7591-0239371-2,52b906ee733b1d9fb0f9586e6ad84e3c,Debenhams,5.65,0,2021-12-06 20:23:27
7594-2373553-2,5225fc06e8c16b1a95d998118168158b,Robinsons Retail Holdings Inc,8.91,0,2021-12-06 18:26:19
7594-2666742-4,3424e615c659baa663a4780f78358047,Curves,64.89,0,2021-12-05 22:05:12
7598-5090290-9,6ae40b8c9fc170bd968febb9604e925f,National Bookstore,5.02,0,2021-12-06 16:55:47
7598-7904744-3,5a4a21860287c4c0fcceef3c544770fc,Muji,1884.52,0,2021-12-06 20:24:50
7599-9598828-3,c30b72dbc7528855c647713a2bda260f,SB Furniture Industry Co,66.63,0,2021-12-06 18:51:33
7599-9782696-7,9ade1397b09c4a033ecdfb49e198d15e,Office Warehouse,8.46,0,2021-12-06 21:44:38
7608-3892134-8,c2127647a90cdac6cb23aa902dfe768d,Kultura,77.32,0,2021-12-06 23:32:46
7610-7240818-2,94db9224d3c32556ec96a2bcc68a189d,Marks and Spencer,130.6,0,2021-12-06 23:11:49
7611-6379105-1,89a16346660144bfcd42dcd811f12399,Fully Booked,67.17,0,2021-12-06 23:07:59
7613-7615440-3,ab14aecc15b65adca3a7ae6d24194ec8,Johnson & Johnson (Philippines) Inc.,10.37,0,2021-12-06 19:54:23
7615-4155235-8,392abc2319f24474689e147ec0884326,Slimmers World,66.9,0,2021-12-06 19:20:42
7617-6311560-7,56bf0b11b456d35c2fb3cc0656e445b5,Toy Kingdom,80.78,0,2021-12-06 23:25:16
7620-1604734-3,465fb9973f40cc34fa74fe3dcad373e3,Fitness First,54.96,0,2021-12-06 21:16:53
7622-8975129-6,e85c6aa4e608afd1f041dd2671f22d2d,ZAFUL Philippines,11.34,0,2021-12-06 06:44:39
7624-3975320-2,66dbcc2f424fc07ff2a1ad96f34f4e4a,Timezone,8.5,0,2021-12-06 22:26:43
7626-2280170-7,a4ebeed8577e4039fe8f1e580e960593,True Value,3.41,0,2021-12-06 23:49:53
7630-1481186-1,9a7f8bb3d79798f837b7bc267f1e731a,Tier One Entertainment,134.17,0,2021-12-06 22:43:18
7631-4917344-9,689afcc8319057f1cbea05dc315ea8ac,Rustans,197.56,0,2021-12-06 23:52:13
7632-4623281-0,d7a1e65deee64e49f4d81609508fce2b,SM Retail Inc,56.52,0,2021-12-06 16:57:30
7635-8313224-3,109209550ba6dbd629fa83f2b51a5713,Pilipinas Shell,65.81,0,2021-12-06 06:48:41
7636-4669971-2,3d05190a283b7e21203e72cc2894b16b,GMA Pictures,37.57,0,2021-12-06 21:33:46
7637-9795227-3,4e4df9548116d75152e5f8784f8a64b8,Innisfree,27.67,0,2021-12-06 23:33:23
7640-2142181-7,7befede2679e5cce53688e3d93f332d5,Toy Kingdom,106.49,0,2021-12-06 20:57:19
7640-5137630-3,0b68ca6f2fe500addc2976730613fde1,Colgate-Palmolive Philippines Inc.,105.11,0,2021-12-06 19:21:35
7641-9756881-7,e75ab68eb41ed0152ae2c3ecd6b82d0f,GMA Pictures,107.3,0,2021-12-06 21:23:03
7645-0829971-8,e7a15bda689a51ed3a5d7c284b18f3bb,Rappler Holdings Corporation,147.86,0,2021-12-06 22:09:55
7646-3889635-9,6d252deb1898d1f232e34f783c8b5bd8,eBay,10.64,0,2021-12-06 20:49:00
7649-4513983-2,d6a947ffe5d8cb0f0b1ae00607e865d8,SilanganFit,142.94,0,2021-12-06 20:36:00
7650-1975579-1,82432b3c19fa837e25b2377819b5f8ff,Lazada,47.98,0,2021-12-06 21:58:09
7653-5450017-8,7532c41e1a072a30dd562fb5562d080e,O Shopping,2.9,0,2021-12-06 22:00:14
7654-7526374-5,5c7b496db77dc61cb2bce9b16b942ac8,Crate and Barrel,46.99,0,2021-12-06 12:42:50
7658-4754358-6,65fd6c48f88c9c3d3e5c1120f11dc873,SkyJet,8.95,0,2021-12-05 20:02:56
7660-1043974-4,68f197740f1b37018a911c6a89e1453c,Decathlon,583.01,0,2021-12-05 23:56:09
7663-0233356-0,0a75d89d73f5ca1aef1d44220c094fa0,Pacific Paint Philippines Inc,68.51,0,2021-12-06 23:59:37
7667-8513723-3,d41733d7535429794c0bb6bf55a9269a,BeautyMNL,225.26,0,2021-12-06 23:48:43
7668-6144298-3,006d81de3c0c0b7811b106e57fa0e76e,Inquirer Holdings Corporation,5.21,0,2021-12-04 21:15:02
7670-2991714-4,6df1e7631f31c7c8d870a5ad0daa6c19,Slimmers World,27.31,0,2021-12-06 14:21:05
7671-5965743-0,0887fc48d4c43a55da1ae50b72872998,Gold's Gym,19.24,0,2021-12-06 23:03:51
7672-2324515-7,5efd07d3b4e96f4b77f92e2e768d376b,Japan Homes,50.09,0,2021-12-06 18:22:47
7679-8983973-0,e9ee3cb04d36d77fcbebc6c61156d58b,MetroDeal,4.77,0,2021-12-06 12:56:15
7682-6079390-6,a1ca8b634b25806c24ceb1e825d720a6,Gourdo,45.6,0,2021-12-06 23:42:46
7689-3295692-5,ba9b9b8adbc738266256f2775efc6fb8,Iams Co,17.1,0,2021-12-05 19:23:57
7689-3383156-3,cc544849f6dcf9ddae0f8b6f84872685,Octagon,11.62,0,2021-12-06 23:15:07
7690-1858367-1,0771858403c827c22a6394bb4aa7e459,"Altisima Energy, Inc.",65.74,0,2021-12-06 08:57:24
7694-5053044-9,4146d359bb666c3827e6d12bc177d181,Cosmetique Asia Corp.,26.57,0,2021-12-06 17:19:54
7698-1622345-2,f0fe4ed6b9b0988ee8a44bba6d956cc2,Landmark Supermarket,175.09,0,2021-12-06 09:26:20
7701-9882546-1,9850fc81cca2b72f34f6cac2cb5d9a87,O Shopping,9.12,0,2021-12-05 22:33:58
7702-5085960-9,364f1d2ca39aa145c453666112ecfde5,True Value,167.29,0,2021-12-06 21:37:59
7702-8462319-3,45aeaeacca19d982d39f49dfc9be9928,Mars Philippines Inc.,53.27,0,2021-12-06 20:40:47
7703-6014861-7,1e86066c4a919a13e4d75d394d4bdd16,Pet Warehouse,88.6,0,2021-12-06 15:29:20
7703-8766130-3,8e358b1bf1ffe55739f8c34c16da9033,Office Warehouse,1.42,0,2021-12-06 22:20:27
7712-2789769-9,1b184e513565576d40ae85c8fb5700ab,Galleon PH,8.44,0,2021-12-06 16:59:55
7712-4240273-6,6fdce8140979f97a4e3386ee22903489,DealGrocer,14.55,0,2021-12-06 23:43:11
7714-0324542-0,20a75ba2265ea5afa1498b80f63699f3,Stage Act Philippines Production Company,46.24,0,2021-12-06 19:36:04
7714-1422887-0,142ce3eca22d3d3345b85b3d79840799,Unilever Philippines Inc.,19.29,0,2021-12-06 22:39:13
7717-4897823-0,85c3a65c5acc2131f505ccc0a5584dda,Landers,40.94,0,2021-12-06 11:27:45
7723-0401413-0,c60dcbba9136ea9186fee28e90edeaf8,Suyen Corporation,22.7,0,2021-12-06 21:07:02
7724-1991721-0,7e193b80adfa899229543c1bbc59afd0,The Bistro Group,136.25,0,2021-12-06 22:27:26
7724-9862287-6,c2a859112f1536b9d1b60c2633d98284,Solar Entertainment,90.52,0,2021-12-05 23:28:29
7731-8319967-6,9409269f726d9494d38ec15c92c7f8e2,PetExpress,41.9,0,2021-12-06 19:08:58
7737-6735344-1,cb87fb011cb160d0e423bf6d46a859f3,SM Retail Inc,199.12,0,2021-12-05 02:26:13
7740-2640238-5,62fd54831ea2d3cfa7c3f75b914b0969,Mary Grace Cafe,51.24,0,2021-12-06 14:24:47
7743-1728935-0,6e57469dc8832caa1fddfcbfe18fff13,Human Nature,117.67,0,2021-12-06 19:59:08
7745-5338930-0,745157f9904887e276bc424428579b8a,ABS-CBN Corporation,110.14,0,2021-12-05 20:25:21
7746-7433757-8,cab488273bf9e57957f6e8a6fc2c4ada,McDonalds Corp,38.24,0,2021-12-06 12:57:52
7750-4558906-4,a3ea06b911be1839a134e3bf0b320adc,Bow & Wow,16.3,0,2021-12-06 19:52:22
7751-7124367-1,11501829807ef86324c1e72f083c6b75,Procter & Gamble Philippines Inc.,76.01,0,2021-12-05 23:23:38
7753-1351475-3,a6cfe2913970347c7ffeff7564ea357e,Fully Booked,94.09,0,2021-12-06 22:03:49
7756-7927816-0,6da18fb7c761aafe200a703fd727d9a9,Kimstore,3.3,0,2021-12-06 14:41:36
7758-6307781-2,23e1761af1470d8e114105cd2d6271df,Daiso,1.82,0,2021-12-06 22:10:20
7759-8849804-9,8b413f38f60890ca8e0678e4d74d6df4,Crate and Barrel,28.35,0,2021-12-06 22:41:16
7760-4221348-1,8f4ab949ae08f6a95df03e7a865ea033,SM Retail Inc,4.25,0,2021-12-06 21:50:56
7760-9644567-5,c8b65510e2c709444071da8128ff3bf7,Suyen Corporation,279.6,0,2021-12-05 23:07:43
