ssn,rate_ave,proxim_ave
1561-4272813-2,2.7833406780055792e-05,0.5522646945597736
5111-1244825-1,1.6396062933802067e-05,0.5417305373616403
5976-3132591-6,3.4239523583271034e-05,0.542869123390769
5984-2188263-5,1.0493827540728517e-05,0.531532899221849
8879-5057573-8,1.2493680636504096e-05,0.5360146385288544
9234-9419834-0,2.074602638036308e-05,0.5457360804016226
3369-7250654-2,3.221598431861404e-05,0.5416925820329012
6910-2608604-7,3.670708441018251e-05,0.5431951408739952
2839-5875670-7,1.460156744344973e-05,0.5368921519707335
9492-8192657-9,6.803898351569342e-05,0.5218681081216358
1447-0512470-2,2.5374162892896798e-05,0.5291652230967967
7953-9399777-7,1.017523778462168e-05,0.5392875277972279
4531-6901750-7,3.593991530531729e-05,0.5273841974217769
0445-7247591-7,1.0028315601227951e-05,0.5357894248952649
8268-3371986-7,3.1297122262206505e-05,0.5342882113688567
6413-7680604-4,1.956357778425414e-05,0.5376176793146633
3532-6929202-8,3.163822070055116e-05,0.5510853256862123
3714-1711672-1,1.877107069694861e-05,0.5328890018750996
6505-6744028-0,1.621130375260055e-05,0.53541548727271
4537-2431050-6,1.903899736603794e-05,0.5446872077212073
9467-0892967-6,1.5593161077582128e-05,0.5382613059310748
7394-3092266-6,1.001873085591658e-05,0.5414128228049051
2015-9669504-0,1.9671639889643255e-05,0.5354595008452474
9722-4151225-1,1.7744328211713814e-05,0.5405466158992444
8237-9666463-6,3.553992534796284e-05,0.5421626520529467
4354-1610000-8,1.036945364779044e-05,0.5349993205320647
9646-3032994-0,1.678563584188638e-05,0.5266427889883203
7034-1351668-8,1.3993058055336806e-05,0.5391305839496277
2452-3190418-8,4.310855355429155e-05,0.5357459872890659
2275-5017341-4,2.401075340645765e-05,0.5438757936616729
0422-9847837-4,1.8315816002785365e-05,0.5250384200524394
4809-7275956-9,1.158032498331372e-05,0.5450664918771202
2457-4407263-9,1.835563596443114e-05,0.5344970345812132
4430-2097182-3,7.664524728553608e-05,0.5331337452624542
3203-9523204-1,2.3331973494262176e-05,0.5346885599305028
8952-8192752-3,9.769292658992002e-06,0.5308224129962696
8659-5669500-8,2.758733498035832e-05,0.5297260702914351
4679-1301588-9,4.177658636734885e-05,0.530383907439187
7420-2892339-6,2.0066051063545435e-05,0.5349850616508427
3128-6499122-5,7.548924031166062e-05,0.5434430153862068
0526-3780570-6,1.5668531287826728e-05,0.5369425366516539
6769-6451890-7,1.413067993414049e-05,0.5407660402694996
9206-2761392-4,9.2837265276742e-06,0.5388079908360013
0202-5991739-8,1.4902722873397758e-05,0.5363823762817396
6202-6037529-9,1.168498301496239e-05,0.5392888911999121
8285-0065309-3,2.597968146756148e-05,0.5334017702939494
2850-7388399-6,3.276383109790067e-05,0.5402562976958555
2055-8955217-5,2.389334996371425e-05,0.5311947907773308
9365-6069372-9,1.1614540624953922e-05,0.542215991764254
2063-3569038-2,1.622815108156861e-05,0.5393759085809001
6147-0387768-6,4.007893688837809e-05,0.5414984763529512
2411-8940666-5,1.566839639687812e-05,0.5330326313702187
5868-9219178-5,1.9370169405121237e-05,0.5515226760966957
7257-4515111-0,1.4113440991586085e-05,0.5252924552414445
7179-3714179-9,0.00025390597846731874,0.528143088714627
4903-2374196-4,2.2051979521433985e-05,0.5353650204950099
2666-6380367-9,2.437366425975648e-05,0.5310879680426572
9332-5249827-1,1.3245447810475195e-05,0.5374245367085879
0562-7444697-2,2.2164913666234114e-05,0.532897442233668
0809-6023051-5,2.8439978308591184e-05,0.536833895606322
2026-8358612-5,2.438264489382649e-05,0.5265697236832256
2915-2961483-5,1.6293496947452716e-05,0.5263402972594563
6345-2117909-1,1.7486178630531816e-05,0.5329134049670591
0371-9117332-2,2.0877862518544614e-05,0.526085588702115
2194-4822315-7,4.274161051697511e-05,0.5323195516999389
0778-0770338-2,3.219862847545024e-05,0.5235690156850454
3096-7888033-5,7.642903181601546e-05,0.5454611453275495
7417-9696975-1,2.3415747751367093e-05,0.5355876367040319
7615-4155235-8,1.599567403433626e-05,0.5447305818191983
7129-6288828-2,3.500311573764665e-05,0.5260716251356173
4635-8790607-6,1.535187903581926e-05,0.5388705790029986
0075-9587431-0,9.36281536848354e-06,0.5358915281701846
5349-9052578-8,9.56387858149409e-06,0.529898893731867
6834-6051168-8,0.00012201674280968464,0.5378806705618583
2392-0722440-2,1.4756300416507569e-05,0.5352789834771365
5979-3942795-2,3.129993270911855e-05,0.5312384200115549
1751-1960307-3,1.4558111607803073e-05,0.5341551461376213
9971-8828807-2,4.4791200876744985e-05,0.538622278891649
9409-1040701-5,1.991422096051984e-05,0.5374921951315305
0880-2855909-4,6.826251130748872e-05,0.5229507082376817
9383-0544135-2,6.526894603694656e-05,0.5391435560434075
6387-1349572-4,2.530918370360824e-05,0.5491891531559892
4693-8928704-0,2.490101775071348e-05,0.5210146088703724
4011-0279262-9,4.502847130642182e-05,0.5284120598289727
6809-7439488-9,2.2353514828294783e-05,0.5317717094318165
9002-4890829-1,2.0603177823772355e-05,0.5250070673853776
7420-7153111-8,2.4698141809828345e-05,0.533350459061424
5121-5496243-4,1.2540191943805372e-05,0.5343605234216902
5181-8513324-6,1.064154141884206e-05,0.5355112503277468
8665-0314784-5,2.43027350495158e-05,0.5405589155638162
1424-7366800-9,6.057694680525534e-05,0.5375804867589211
9969-9648046-0,1.4564998047085806e-05,0.5411918315302264
0208-3654241-0,1.3132137713212167e-05,0.5332096159776285
0325-9944298-9,3.9002052161187327e-05,0.5334515262704271
9442-6354368-3,2.8822815507572244e-05,0.5463943482309985
8117-0229735-4,2.486427866004911e-05,0.5341605083559541
5859-8170897-8,1.9318755604529853e-05,0.5378937951857314
3292-8050542-2,2.343063791017828e-05,0.5245496626285479
0986-5155585-3,3.3419151470788684e-05,0.5373327461503392
9702-6155413-9,1.786755661334545e-05,0.5438506292391357
3866-3231813-0,1.2886726633380485e-05,0.5333097022265044
4348-5053055-9,3.1131642581154686e-05,0.5396628775449201
3798-8204923-9,4.586798748147378e-05,0.5388177526108361
4939-9285905-3,1.0230412090786073e-05,0.5368680160649419
4584-7377770-9,2.864848265345211e-05,0.5385648428900096
8303-6764238-7,1.60554298344516e-05,0.5309255736903039
1910-6665819-6,2.6185278596047132e-05,0.534302675738151
0653-3888851-4,1.954166203466076e-05,0.5280679371975326
7548-5565920-0,1.2519912316915644e-05,0.5435944564000094
1521-3814397-0,0.00013876642762712435,0.5377646734835542
3576-8423197-7,1.477172607140611e-05,0.5418575800759707
8976-9289396-6,1.784059606146088e-05,0.529031684382923
1293-9075523-7,4.266775500958479e-05,0.54512401346087
8496-7273360-5,1.3174152470106667e-05,0.5347649333197516
1980-1520217-8,4.865920713245964e-05,0.539205354904031
8920-9519457-4,1.062878958614805e-05,0.5385206459723506
4900-0509468-8,3.5007279777938425e-05,0.533164813591324
9739-0182331-7,2.734786440857666e-05,0.5432355432696253
8609-9521343-5,3.4181341207793895e-05,0.5084320163048612
1498-7311244-6,2.3528353620808456e-05,0.5286532654348345
2347-2977209-6,1.5469408766955167e-05,0.5380002798410265
7140-7473256-9,1.700681068459903e-05,0.5418375012142781
3210-8641042-8,4.02422398716452e-05,0.5430580143599918
5342-0567631-1,1.091433903712201e-05,0.541882787078371
8708-2989601-0,1.0923865837878855e-05,0.5349102918530848
0118-7688098-8,3.875039658272856e-05,0.525871350809913
6475-4159346-0,2.629839465462371e-05,0.5254542436902307
4164-5832647-4,3.483975894538401e-05,0.5374971444933586
7397-7522819-5,3.424910768385297e-05,0.5323867204714656
2263-7225633-4,1.1581033641424656e-05,0.5276785191436375
4489-1422348-5,1.1957522215756892e-05,0.5308832268285165
2987-1903225-5,1.247945501477065e-05,0.5339589003700541
8925-2395157-5,1.608880379155475e-05,0.5378569298305418
7265-2823594-1,1.0325238322899378e-05,0.5384696223232961
6648-1133230-6,7.951010449130165e-05,0.5343270572751828
9050-0248309-1,3.029956992191763e-05,0.5391312188189665
4801-7771900-7,9.811167954143762e-06,0.538546263030176
5532-6870546-9,1.8002187057375714e-05,0.5343811499544351
0679-7111120-9,1.4937144081006977e-05,0.537198271768677
5154-3228919-2,7.616868538675917e-05,0.5359192443609464
7130-1944610-2,1.1765251790278272e-05,0.5344465697060422
0632-2332505-9,2.6484255985803737e-05,0.5271118243434838
8191-9188627-7,4.535262377336265e-05,0.539115050098831
5662-5279293-6,9.841748251183176e-06,0.5342950750652461
9759-7641491-6,2.108151748293186e-05,0.5356585442126898
6116-6347059-3,2.1091316212210173e-05,0.5328954356221198
4315-2601581-5,3.412000543558757e-05,0.5370042690761787
8683-4988039-8,3.427476109904465e-05,0.5306569960882481
0495-0539610-1,1.2688685054943138e-05,0.5387331840999648
2347-9142617-2,2.756268181074045e-05,0.5352936049395048
9882-1866862-0,6.775136838852594e-05,0.546828118928475
2440-8848839-0,4.1991732649566624e-05,0.5508401020446908
2653-2932876-7,2.711069465503033e-05,0.5373788027150288
1102-5250755-5,4.02694567256382e-05,0.5415497927896143
8684-8489578-1,0.00018560543660490263,0.539589198920304
9771-0616753-1,2.4672052186759e-05,0.5450711550923175
9882-3534601-7,4.30937239891592e-05,0.5334785603824335
5702-7457962-1,1.7067678965040292e-05,0.5377534089481601
5263-8207008-4,4.5602373058722655e-05,0.5421131075977506
1465-0274436-3,3.3071368655004726e-05,0.5500443364914428
6471-0081320-3,5.961693885766564e-05,0.5481975077162214
8833-9564263-2,2.3874718597930278e-05,0.5497561212356952
8336-4148184-7,3.136438361205508e-05,0.5342835992516395
7900-8683078-4,1.0645870634351028e-05,0.5359158182246516
3178-2303978-8,3.211070985895206e-05,0.539586011963137
6904-4090779-4,1.855420600717669e-05,0.534993331986882
6193-1323910-1,1.012056101871914e-05,0.5333232410163543
7037-7504613-9,1.2244162318246704e-05,0.5373403077864395
9912-7406109-6,7.018962645300086e-05,0.5334566196028748
6963-5954013-0,2.1895381928988737e-05,0.5387482295536751
4786-1897772-0,5.183215120749278e-05,0.5449303895448937
2218-4621679-3,2.4238364748442293e-05,0.5337387267780493
9424-6698594-6,3.137963610720419e-05,0.5276215617972021
6885-1305651-7,3.517059820431812e-05,0.5442957837998581
8739-0208597-1,4.986887813055093e-05,0.5331060025376136
3925-4507543-7,1.9459845340238616e-05,0.5339998615842787
8108-3003937-9,3.009608042272183e-05,0.5309584116033959
4004-4586192-0,2.040584780444253e-05,0.5355141838940134
0083-1830862-7,1.215224325125386e-05,0.5406188846087082
4027-1730392-9,3.208184774414639e-05,0.5449476466993954
3374-9425631-3,3.2186470305154846e-05,0.5341943425535187
5953-5084321-9,4.383820309342573e-05,0.5254548117116121
1376-6751714-0,1.219043806844868e-05,0.5401763280488374
5167-6553679-3,2.794113592830564e-05,0.5401313778756194
0318-9938028-2,2.5788365330658043e-05,0.5372524755057999
1877-6423851-2,0.00018548957003569784,0.5353650414029959
7309-3589774-1,1.8174423152993527e-05,0.5377708186106673
6304-2103758-9,3.880756312829176e-05,0.5363094972910318
1683-5462268-4,1.6544609344317594e-05,0.543533366481006
8074-4394658-1,1.3745356640406062e-05,0.5374261026109881
3156-3998857-7,1.8015050161359746e-05,0.5263408837181001
3941-0348891-5,3.263977736869595e-05,0.5383790953817246
9942-6131954-5,3.479748624736391e-05,0.5351169894526794
1119-2927955-5,1.118480910328648e-05,0.5445333993547559
4318-0773191-0,2.5954097806949245e-05,0.5326195956392151
6763-0619657-3,1.6486969367269442e-05,0.5419725460655974
3913-3260035-0,1.0553521970244176e-05,0.5284128763647972
2268-2841966-5,1.723779628602837e-05,0.5401100723303901
9534-6606717-1,1.2318181933206832e-05,0.5386046938650774
1158-2142071-2,9.03374231306317e-05,0.533215229248416
5341-0345130-5,1.4459055286931058e-05,0.5360324046192393
3199-4433719-3,1.1366262693454411e-05,0.5296606533079751
0673-5022681-9,1.4000409117219257e-05,0.5277513919468824
5200-4773692-8,2.64255767196204e-05,0.5358745539666662
5992-1416900-9,2.265447272185489e-05,0.5393795371708461
0799-3193642-7,1.851733051790371e-05,0.524303040098939
2331-9953074-1,2.384085311858116e-05,0.519769424729211
3504-8610809-1,2.9212791739890314e-05,0.5368769742451781
9731-0461900-7,3.534476426093452e-05,0.5425250461070039
3544-2668147-5,1.571885547651517e-05,0.533562972387489
2004-8171752-5,1.3146647270830598e-05,0.5358346733366686
2350-7540694-3,2.0888746236564357e-05,0.5394232664025728
2583-0975176-1,3.1247242562494105e-05,0.5327448987907054
7132-2574823-9,2.029725671243887e-05,0.5411678537212135
1050-2125331-3,1.6018995757995903e-05,0.5405025996394968
4165-5308543-7,4.5675473946214366e-05,0.5402303699516781
4363-0328913-1,8.456196075408097e-05,0.525796394257837
8770-5636345-9,1.3992814837996796e-05,0.5339084668328539
5026-6775237-9,2.469620065539305e-05,0.5328784223976327
7790-8259200-7,2.795416375583584e-05,0.5576811062666032
4528-4338730-6,2.570938338537673e-05,0.5323592100396525
1152-6637264-3,2.512748534066342e-05,0.5398548881074674
5383-6881011-0,2.919395877037612e-05,0.5319754842332822
6800-6458701-8,1.1579018567929575e-05,0.5404383667401835
0113-8396016-3,2.912161527145585e-05,0.5294378303602459
4208-4092154-2,1.5993875908789582e-05,0.527216649017479
7445-6590774-9,2.1469745452875976e-05,0.5320883545543109
1588-9534089-1,0.0002977799692169842,0.5418646666740985
9781-4951378-0,1.1759901117853793e-05,0.5349170707309749
3832-5009586-0,1.2524379332059867e-05,0.535329445017596
4890-4938837-1,3.477125047553555e-05,0.5297293909741694
7092-9918197-8,2.5754997100526143e-05,0.5413918165452404
8097-2677247-9,2.3189808314387867e-05,0.5450603544317673
9976-9837260-9,2.549770064773966e-05,0.5370291247032536
4479-7347514-1,1.6753094839699415e-05,0.5396180594661268
3855-0704058-6,0.00010645661792042433,0.5357889104048555
7933-9552112-0,4.393967911846681e-05,0.537293872794956
8774-1149180-0,4.4102800521683744e-05,0.5215520090960428
3444-1163233-7,2.185271779884052e-05,0.5384981375452018
6708-8534018-3,2.3871613238902735e-05,0.5433659632812162
3700-9298165-2,1.293212224656202e-05,0.532697717340591
2917-9732314-9,2.815358125696464e-05,0.52923935921694
4501-0065851-3,2.209956406211612e-05,0.5291341978572265
5168-6889588-9,3.124459393809458e-05,0.5438552868185409
5216-3015773-7,1.7753120934694907e-05,0.5356710622100674
1867-6939478-5,3.4112051338463064e-05,0.5461097149436954
3148-1384691-2,4.227957690013024e-05,0.5372270339258919
3157-3053106-3,3.819015325737385e-05,0.5321551752974117
0872-2128393-2,1.9448878826866894e-05,0.5369514426542786
8797-4430785-8,5.041879087812578e-05,0.5422132313168101
3360-4740668-5,4.3118611300064926e-05,0.5218606513191406
0679-6939596-9,0.00018990969309148296,0.5368441706455112
5659-2690243-8,2.6028421507946716e-05,0.52915820824617
4287-8115059-6,1.8693714612429224e-05,0.5386095548021246
0804-4718497-9,3.701158436559844e-05,0.5495634156935937
7645-0829971-8,1.3225223708291035e-05,0.5267986311399304
4400-9957848-7,7.709242300279067e-05,0.5342068295326361
4164-8592467-0,3.282562578034093e-05,0.5338201748312035
7091-9294156-5,1.9443403258142072e-05,0.5394160376562485
9676-4874553-1,1.638933434277842e-05,0.5425127049977209
5249-8670630-7,2.933154192538384e-05,0.53201507327174
7354-8338510-6,4.973425102398357e-05,0.5366836996647681
3381-3231240-1,2.2904736099360413e-05,0.53189067530803
3204-1117904-5,2.474493726147972e-05,0.5293203000862136
8365-5781437-8,3.611148950728852e-05,0.5474843355279295
5403-1909033-4,2.7637727475802085e-05,0.5282369265343986
9599-1360604-0,3.212580489935677e-05,0.5362449096333862
5581-2999150-0,3.914701756750333e-05,0.5551636200787149
2034-9056180-3,4.479093565943714e-05,0.5291580976365262
0849-0078463-0,6.982154215190877e-05,0.5273382901404583
1013-9407293-4,2.096103793877422e-05,0.5253073378984395
0642-7167720-1,3.230739832461604e-05,0.5228036168686402
8734-6927481-2,8.156388457654337e-05,0.5321198796710748
7892-4876663-0,2.9793363123793744e-05,0.5210749688066155
6244-8903571-8,7.246788338717661e-05,0.5539931537971391
1937-8402264-6,2.108303565824155e-05,0.5389964559702555
2924-4585541-8,1.8385509562282703e-05,0.5470351216575263
6796-7318850-2,3.4022233156969786e-05,0.5316134880651806
3255-6054871-2,1.091612900761149e-05,0.5343989778380405
8916-3783871-8,3.5168751704271806e-05,0.5335689077534246
6183-2078479-9,2.3638105667979703e-05,0.536219786368826
7561-8801606-2,2.0132713586151855e-05,0.5302142023279349
5924-3151821-1,2.5496188349242782e-05,0.5438533708114756
3097-2797801-4,4.45783465140239e-05,0.5373358754183369
4824-5014088-5,1.910648259157477e-05,0.5351568322548
4809-6428728-7,1.4766666294200203e-05,0.5480558501543588
7509-2648417-1,1.0270628854251612e-05,0.5332534923044446
2254-9704907-8,1.365823011272372e-05,0.5361872773137408
0400-3927337-9,3.7792219177148334e-05,0.5359608400872283
3015-4149747-3,3.1495758964220114e-05,0.5373187162691461
3629-7489698-5,3.086058882535676e-05,0.5392856417174332
1217-8572812-8,1.6196641345847702e-05,0.5300069579988232
3663-0846745-8,1.3759014627194733e-05,0.5315743644125533
7746-7433757-8,1.5115946024250072e-05,0.5327967365643528
9424-7642809-8,1.4440312672181614e-05,0.5314193236874526
8390-4702069-3,3.0220797777959093e-05,0.5299350278488079
1931-9910337-5,2.9388708989160028e-05,0.5194909568721101
2745-5333942-6,2.4807164578580874e-05,0.5250849658443628
9831-2649225-1,1.88879824774313e-05,0.5393360673284056
5802-7724210-6,3.241759640784159e-05,0.536828483778754
8699-9452137-2,1.2500870157664775e-05,0.5334079523966222
7883-6369127-6,3.4998391823863935e-05,0.5346610024488073
3126-2712294-5,1.3665416962992132e-05,0.5414871600736512
7506-5376083-7,5.467203308957114e-05,0.5316718867700672
3030-4772022-5,0.00016496387886674835,0.5361549507076461
6798-1478914-2,3.599583943573125e-05,0.5292463677151124
8066-7670678-8,1.4446915366182025e-05,0.5363173287459225
5637-9349031-5,2.5093803249902592e-05,0.5299115731287207
7622-8975129-6,4.3350109032167765e-05,0.5432147265194245
4772-5805366-4,4.1205390635396334e-05,0.522870876236357
9006-0873642-4,4.846269952895128e-05,0.5323594787734821
8723-0732397-1,1.7699474391283314e-05,0.5407530587903533
0902-3931685-7,1.2683755920346762e-05,0.5375374922661759
3339-4472565-7,2.706632793414932e-05,0.5305162390541216
0793-6248504-8,2.1188074693069263e-05,0.54308427133439
5417-8062688-7,1.743238868612838e-05,0.5493328222509932
1927-8683920-7,2.153553252282184e-05,0.5356076979905791
0224-1881076-9,6.268134569482092e-05,0.5232070194206954
7789-1847534-7,1.0720196456402692e-05,0.5356410106520082
1088-6271164-0,1.5019563828180724e-05,0.531689804047845
3875-2003454-8,3.076277535601015e-05,0.530936179483445
0720-9792120-4,1.886981008213968e-05,0.5366799155614095
0310-0306842-7,1.5663039529247608e-05,0.5365692026974765
8057-8149069-6,2.5574617720743e-05,0.5387169502951796
3883-5552929-5,3.2715852581789586e-05,0.5304444073857012
5395-8151237-7,4.732975783009845e-05,0.5304601912182194
8132-9246717-1,1.7302434410191167e-05,0.5353164458325484
2468-3686647-0,2.495749139079105e-05,0.5356972422530762
0585-3707373-6,1.3730401893671346e-05,0.5290844537788761
3343-9009600-0,3.069309010431427e-05,0.5364974507358571
3920-1028098-7,1.9347243380830405e-05,0.5305843939043751
1670-3184363-9,1.133745790093616e-05,0.5301830625659223
0926-5996294-1,1.718389225353554e-05,0.5317366103690642
0440-3776420-4,3.391250485991257e-05,0.536900140603407
2563-0316926-6,0.00018426000961826983,0.5292303295614682
8766-2694539-6,3.245614435226472e-05,0.5351973710479838
8811-9094160-0,2.5648219411688192e-05,0.541259589910987
3095-1567624-4,1.3352013451418688e-05,0.5320641846957015
2627-1898469-2,1.5561175144272585e-05,0.5315752318800708
7409-7847832-5,1.6612375944688198e-05,0.5401827558187149
9851-6539272-0,1.4189872551594856e-05,0.5328498955834978
0646-1624663-8,2.557978223915564e-05,0.5367722267638507
2583-7117513-3,2.94948886470111e-05,0.5438903077339001
5736-9948319-0,3.107144959362491e-05,0.5481363234461435
5154-0334918-8,2.61864016645741e-05,0.5356169755857353
3605-7124280-5,2.298996342284972e-05,0.532324330284924
0273-9666755-2,0.00011996289616800143,0.5481805039615562
8844-1424289-3,2.330461901903426e-05,0.5410076715035951
0538-6830678-7,3.502499300845753e-05,0.5383799445333459
6587-6199724-6,2.126709862391896e-05,0.5404287393545645
7212-7931569-0,1.879981908921296e-05,0.537244619630967
7844-0782486-5,1.52710245366043e-05,0.5335613705854891
6862-0525577-3,3.574029600837278e-05,0.5391401471768402
4418-8120390-6,1.2363151409575072e-05,0.5355374974447081
1325-4137765-2,1.6844847588334035e-05,0.5405609869915529
6967-6322059-2,3.144403430860555e-05,0.53132600847468
4494-6206282-9,3.288694140617889e-05,0.535521763529201
8837-3766521-5,3.69532385796284e-05,0.5292605995209443
0483-5863305-1,1.7274323986530103e-05,0.5330493041450647
4407-7108368-0,3.526377925291264e-05,0.5282056258896187
2596-6793910-9,2.7047490907412336e-05,0.5372285480629918
0667-5661594-5,2.766762415262039e-05,0.5416866697144164
8138-3703400-7,3.162428313821517e-05,0.5280164371913216
0270-5354156-7,2.565142619236462e-05,0.5342313094915094
9846-5020521-0,3.873660908514199e-05,0.5308270217676556
8816-5112165-3,3.846780441374803e-05,0.535838443016955
6235-7614498-9,2.934204398863335e-05,0.5399139242045987
4120-0255956-9,5.331248338141419e-05,0.5333447978076385
3154-5910082-5,2.8661235404894463e-05,0.5007850631008623
3713-5179995-6,2.868496289107049e-05,0.5368475698493923
2099-8611631-4,3.149720093505637e-05,0.5377649757429428
5759-3101672-3,3.636520054046733e-05,0.5392987726415553
8570-6968916-8,2.9902522833972283e-05,0.5356692783661552
7235-2814741-7,1.6037697072411216e-05,0.5410817963968062
7514-3979266-3,3.1172923980937374e-05,0.5304164458565293
9236-6708879-4,4.7073947371015215e-05,0.5339127370966048
2963-3952630-0,2.6914149197584107e-05,0.540515736051523
9087-4334540-4,1.307342321397472e-05,0.53383108614557
6900-2975661-9,1.897906332870437e-05,0.5244501542146468
3666-7266098-1,7.795012552739739e-05,0.545482020931607
4018-2833805-9,2.4201195073651667e-05,0.539320116413199
7578-1503622-8,3.179642661236689e-05,0.5288049556976135
0986-5888412-1,0.0006744245287937074,0.5319365117906961
8824-1048539-8,1.6007374143942835e-05,0.5389298868160529
1313-5194592-9,2.3198881184188507e-05,0.5323136622626675
2948-3606510-0,7.471347002619134e-05,0.5345591202383084
3390-6088528-7,1.2178817560783297e-05,0.5312039071040381
9531-4993060-1,2.8030916384325347e-05,0.5189305154767409
2474-4577969-2,2.499516674264221e-05,0.5279499269444833
5648-7946394-3,3.0630572641850066e-05,0.543899227635751
0278-2200451-5,2.3517649178714757e-05,0.5399193436409698
2671-8374695-8,3.506093023319169e-05,0.5370813058486307
3626-2658217-2,0.00012198232945339651,0.5278075944534115
9556-8393788-8,1.4562619705742169e-05,0.5258962230132604
8613-7585667-9,1.815796029856404e-05,0.5318026328290134
3469-3369092-2,3.2741730154952034e-05,0.531237053013686
3674-5649673-4,2.5648318920856835e-05,0.5293552648451584
8279-3643317-2,3.054651232693381e-05,0.5310904269543502
9608-6834728-6,3.037288996321269e-05,0.529793192512505
4452-8547012-3,1.1552923285411276e-05,0.5309946448410717
7745-5338930-0,2.273561037257257e-05,0.5392226432392351
8189-4714503-6,4.036870336844294e-05,0.5378890709476897
6670-1840860-6,3.072073271297824e-05,0.5273191559852116
9915-6915316-5,1.4956689512897969e-05,0.5390445642261663
1148-4401771-9,3.734942128317013e-05,0.536118413161726
5899-3377541-9,6.833599518740506e-05,0.5430212906870685
8763-9844085-9,2.808861930628861e-05,0.5435924362760909
6494-6968038-7,2.27594170454748e-05,0.5430091753150693
4706-1122625-4,4.225513089598618e-05,0.5411080939034141
3993-0434091-2,3.5402501716006737e-05,0.5401442489072572
5391-5331368-9,2.2920525552470925e-05,0.537732967350796
7028-4181476-1,2.762915931156586e-05,0.5270169772100497
8619-7643294-8,1.2901229076912764e-05,0.5375857118806037
8502-1740835-5,2.5295356122487664e-05,0.543940246398944
8783-5079784-1,3.793328878175351e-05,0.532561057016029
6198-9128439-9,3.66936563092909e-05,0.5455677117588685
0536-6309283-2,2.264842727718449e-05,0.5400885507891114
6563-0424056-0,1.4774384090559963e-05,0.5361230096384269
4953-0213525-5,1.779924313736551e-05,0.543240846227522
2183-2444900-5,7.150332495474746e-05,0.5396624113987124
7954-8161470-2,2.8251221039588608e-05,0.522278279323073
6960-7560394-1,2.1329659446628413e-05,0.5314562884151548
7591-0239371-2,2.7551507233834505e-05,0.529343211810824
9287-3727792-9,1.0174995119586308e-05,0.5274525961485756
5608-9296023-0,3.8459324844049255e-05,0.538311160571444
9181-1921506-9,3.172642444848885e-05,0.5327884751458012
1358-6200595-3,2.8238586112849985e-05,0.5455926036439905
9424-0971892-9,2.297883040281541e-05,0.537144870488296
5066-9148792-8,3.624679926221319e-05,0.5373621076143839
3696-7311790-4,1.6627986500545703e-05,0.5376540286524512
0720-6751495-1,2.4366240221408307e-05,0.5292102654170768
0926-8755397-8,4.558612881950645e-05,0.531980277930232
7831-3234087-1,2.3460694589307128e-05,0.5464470100071059
6347-4732192-8,2.76094308496076e-05,0.5395467719693211
1341-9887334-5,6.628973261841332e-05,0.5412224659072384
4427-9736651-7,2.9338332538832184e-05,0.5342586080275884
0126-2545755-0,3.453080834669887e-05,0.5367180186831129
1959-4279389-9,1.4891490182557071e-05,0.5337624211992419
8361-9328031-8,1.8727346443109578e-05,0.5349151181577599
4965-7748307-0,2.561612994933119e-05,0.5428661516100591
7404-0629864-9,1.6426954030131718e-05,0.537482400025144
0368-2071066-9,3.599894537639891e-05,0.5370710843815092
8340-0776682-3,4.272358293549452e-05,0.5243928020966705
1482-5655201-0,4.380623998983779e-05,0.5270414963289308
5641-2562482-5,3.18662284540125e-05,0.5363064330801108
4395-9092518-1,2.7480511429597932e-05,0.530734021389071
8908-9135033-3,1.957423444887672e-05,0.536437651695958
7367-9342409-2,1.0660851192765694e-05,0.5349488997586731
7362-9259354-9,2.1612959252671737e-05,0.5324941336489334
5975-7954053-4,6.034648353650275e-05,0.5413543412257764
4212-1251786-1,2.5332639481179e-05,0.5364403567904269
1684-5645068-6,1.337615039726141e-05,0.5292129175965558
4789-8868660-4,1.2102512724601224e-05,0.5379662465147623
5649-0630331-2,2.969491351361696e-05,0.537999844441561
0532-2525765-6,1.7588206401261847e-05,0.5469628147461398
8509-9160594-8,2.762458971739065e-05,0.5243561381469608
7517-8879420-3,2.339972772774466e-05,0.544330099980231
2127-1968907-3,4.867469622270299e-05,0.5312903201615947
8686-1811539-5,3.7631016944365296e-05,0.5394976800241803
7488-6565861-4,4.2973870009644266e-05,0.5476805390909216
7934-9800502-9,1.8064101808071896e-05,0.5278659308246804
0503-5878551-2,2.256587659214585e-05,0.5388237898380315
8819-6776399-8,2.779641927585305e-05,0.5381433258768997
8706-7748616-4,3.572743575302968e-05,0.5431365042911374
4322-5654541-3,3.0923764269668767e-05,0.5508286055804549
1587-6417322-2,1.4734423444113556e-05,0.5343836210369587
5698-5377759-7,1.940698718145388e-05,0.5347726807861674
1092-4488490-0,0.00012968561777876685,0.5206413798880706
4807-3917507-4,1.659453377930898e-05,0.5270104121667806
0770-0144076-9,3.867384122003371e-05,0.5327418314445942
5221-3707882-1,3.0193525193343032e-05,0.5360968706266035
0513-7721647-4,2.426618203537841e-05,0.5424797801239652
8557-8559859-7,2.2799087972981445e-05,0.5356633833300554
5348-9091389-9,5.718167056492392e-05,0.530453004825347
7458-9703519-8,2.413625174542849e-05,0.5394015611162755
9292-8567864-0,0.00012551879638787364,0.5366660955828593
2650-3355531-1,3.131630160859688e-05,0.5281485077463535
3365-0261920-2,1.8485981844303543e-05,0.5380869489503368
