ssn,trans_num,unix_time,merchant,amt,is_fraud
2198-3392916-2,fd63060a2d9f9c798760967b17044d7b,1606366970,Suyen Corporation,51.23,0
2198-3392916-2,0efde9572fe26236b8f04c2b136ce302,1636290316,O Shopping,274.72,0
2198-3392916-2,45100f022430ecf353b00b4df48e3ba0,1608480403,Point-to-Point,8.64,0
2198-3392916-2,48dce9d3ab7334383318065cbfd4687b,1627303433,Pacific Paint Philippines Inc,76.22,0
2198-3392916-2,4b655b99da28fe42f1e3d23303863477,1611063624,Kimberly Clarke,5.12,0
2198-3392916-2,594949e632822d22c2b3b08f4de33f20,1617448307,Hawk Bags,55.92,0
2198-3392916-2,716e2f0f53d9d98e0dfb586a7b5a9252,1606786781,GoRobinsons,40.03,0
2198-3392916-2,72d57804a74e21bd6ec510b4bd6a4ab4,1601215990,Gourdo,49.79,0
2198-3392916-2,81395217c68f8254a92bab056544b958,1581071402,Pushkart PH,81.92,0
2198-3392916-2,863963de9af26e934b3aac69bea5acb2,1621400269,Six Pack Chef Grocery,48.28,0
2198-3392916-2,93f81ba5351c35e83a06512ecfe9cd74,1608895250,Savvys,72.33,0
2198-3392916-2,a07a3363a2727f32cd242ac1c2aa058e,1584288422,Celebrity Fitness,20.44,0
2198-3392916-2,ae2ba3fd9066ca8c92e1011608d4f180,1635442453,FiveStar,2.9,0
2198-3392916-2,ba31d767c8103ace6497bb9b258932f1,1612286402,The Upper Deck Gym,85.31,0
2198-3392916-2,c5739bc7b2f448979e14af8bf0f616a2,1606641035,Bratpack,7.34,0
2198-3392916-2,dfd90c58973c232022fbdd1f3f0465da,1623149213,Merkado Supermarket,210.03,0
2198-3392916-2,fbb902a7d3a476647806307702e770a9,1585552033,CD-R King,40.67,0
2198-3392916-2,fc7ce646153eb18db1384359d4ec7180,1604422590,Gaisano Grand Group,43.32,0
2198-3392916-2,1fc5d33d6765d9a6e36fe82891e13c5e,1621380842,Robinsons Retail Holdings Inc,230.88,0
2198-3392916-2,1fc9c64e86ad061448b4726c21589d57,1617384619,Tupperware Brands Philippines,101.12,0
2198-3392916-2,36930abbe9a34eb427e4b89977a9dae4,1625386161,Metromart,50.91,0
2198-3392916-2,5298e37f068344d2bcd8e0640447da3e,1613614019,Ensogo,4.52,0
2198-3392916-2,65a8c2b7097f22b951d456180eaa2338,1590952374,Robinsons Retail Holdings Inc,244.52,0
2198-3392916-2,c913ad03a88009d6b6cc3ec931dae01b,1595954118,National Bookstore,4.73,0
2198-3392916-2,d2e36687cee16026d8b3451926254829,1606160255,SB Furniture Industry Co,23.37,0
2198-3392916-2,e511868f5c04a744442413986d12568b,1598398863,Urban Ashram Yoga,42.74,0
2198-3392916-2,04e45646509b448144929f548227479c,1597270284,SM Store,23.44,0
2198-3392916-2,0749ef6602d313689d74c9e75c7878ad,1588425329,MetroDeal,12.54,0
2198-3392916-2,87eddd224217eb1ad77adc6eb8266464,1592729337,All Day Supermarket,211.37,0
2198-3392916-2,89df6c2daeae047173f0e789182d3d91,1610173141,Pioneer Center Supermarket,205.35,0
2198-3392916-2,a02cd7911ec7b7f5d366c4687d0cfe44,1619209880,RRCG Transport,6.32,0
2198-3392916-2,ad738aad29512b675be3bbb85ae94795,1608092746,Hawk Bags,20.94,0
2198-3392916-2,b3c9ecba1acddb3eeea7d430d247d4ef,1607702591,Iams Co,105.19,0
2198-3392916-2,c0d9d7cb313153c62b9955c4131eff40,1614142294,Caltex (Chevron Corporation),71.44,0
2198-3392916-2,c1776a88db173437ffd285698d5daf31,1583210169,ZAFUL Philippines,60.07,0
2198-3392916-2,d3d8c24f78554a77e5fa4c182719d511,1593864427,Royal Canin Philippines,31.14,0
2198-3392916-2,d6e315cefc87eb7da8fc5589ce2d15e3,1613949853,Splash Corp.,26.69,0
2198-3392916-2,f7cc71b9f40aecf9e63ea853505e7d89,1625175170,Japan Home Center,12.76,0
2198-3392916-2,1853dcace2d236bb2820f9955e1dd6cb,1628281228,Debenhams,1.94,0
2198-3392916-2,1b09a934c9d9bd631ba604a16c3736e7,1600967840,Ace Hardware,14.4,0
2198-3392916-2,281fcc9874356df38bd7d4d52eb9a7af,1625726480,Suyen Corporation,57.31,0
2198-3392916-2,39398c5e816756cc7338d7d9b7c61457,1632168362,Bow & Wow,28.41,0
2198-3392916-2,486440de98aaa12d075300646f7f260c,1614693294,Shopee,283.48,0
2198-3392916-2,649968b6c78486a8641d94a11c3895f3,1624908629,DealGrocer,53.06,0
2198-3392916-2,68bf6c3b317a0a24e3edb7bd26f1928f,1586937715,Caltex (Chevron Corporation),51.88,0
2198-3392916-2,8841cfc859e307c0955e6d6d1801c21d,1607110599,Zalora,14.08,0
2198-3392916-2,9506ece097610522f6be2cfd07a98021,1603776865,Galleon PH,27.23,0
2198-3392916-2,96d37645f48d20d88494bc301edd66f8,1610724429,Rappler Holdings Corporation,48.91,0
2198-3392916-2,a17498958c96372782b97c6764a6f7cf,1590952820,Human Nature,196.52,0
2198-3392916-2,e77378ad77bf7c0bcedf5ae1c4f2ea4a,1578832756,The Table Group,119.94,0
2198-3392916-2,ee7eb24c55ff085ea84c46daa65a551d,1620078910,Chicco Philippines,21.05,0
2198-3392916-2,fde6183c099ff405e5311e1bf952c44f,1592171611,Robinsons Retail Holdings Inc,89.02,0
2198-3392916-2,0faabeb55f63a39ddfa43695b54899a0,1608323085,Starbucks Corp,102.81,0
2198-3392916-2,1b7e543b3267dbb375f4d7c0ac09e10a,1614457081,L'Oreal Philippines Inc.,18.22,0
2198-3392916-2,2f5ac1995ff2c9cff5eb2cda8c63739b,1625939584,ABS-CBN Corporation,89.57,0
2198-3392916-2,41a579db9d0b0678f01930e63cca673a,1588391571,Comic Alley,50.8,0
2198-3392916-2,62e12c9d3dea1c7df51e813169622cf0,1580562409,Ikea,24.17,0
2198-3392916-2,66c01234622ead85f68ca3cf0e6e3f4b,1635365243,Daiso,8.34,0
2198-3392916-2,67ba68a19adf4af89392baec84fb6423,1590761136,Carousell,150.12,0
2198-3392916-2,774dc3236cccd276dc6b1b0a113ef39d,1606827693,SM Retail Inc,2.64,0
2198-3392916-2,7abfaf7034ccd0e0aa9ff74bc9fb78fa,1607194272,UFC Gym,56.62,0
2198-3392916-2,9ec8e6c6a4ab66f3889baba561a67c26,1630308346,ZALORA Philippines,38.36,0
2198-3392916-2,cf974d976dc52a46a27a0c3dc5fc61ab,1607279950,SM Retail Inc,1.54,0
2198-3392916-2,d9a4fb3b014b96b61c1540bb6efcbe09,1597496411,Yum! Brands Inc,115.05,0
2198-3392916-2,da3456612527f9f694f0fbb19513a595,1583275899,Robinsons Retail Holdings Inc,1.06,0
2198-3392916-2,f82f209a869d9c937d9282951013f8ed,1592142620,SM Retail Inc,428.63,0
2198-3392916-2,2550e88c594fc470c90f9ad52ba4d9c9,1628977621,Muji,4.51,0
2198-3392916-2,26d020be1c6708a2d5f11e179a90924c,1591531746,Gold's Gym,38.51,0
2198-3392916-2,4a628b3741435f236ab6c6eeb8c7ae32,1623598355,Club Gymnastica,34.59,0
2198-3392916-2,64bfc489626147c0d3005b3fe98fc232,1606853903,Toys R Us Philippines,96.9,0
2198-3392916-2,671269b1af3f1ea9dfcfc4f03d6dc611,1604843961,SM Retail Inc,139.92,0
2198-3392916-2,832441e17971c4a6b3dafe10ef08c040,1598632073,Rebel Yoga,54.8,0
2198-3392916-2,92855b49a2ba28a5d00a043fb9be4f99,1600382573,Curves,122.19,0
2198-3392916-2,9e53a75b5ea39721b4f9d40254a987ed,1636725038,Sawasdee Marketing Corp,23.35,0
2198-3392916-2,ae69be759f9b1aca27e39c623005f437,1629888843,Medslane,16.18,0
2198-3392916-2,b6a744b5c6a7639c9e13229b9029f308,1636265491,Typo,141.06,0
2198-3392916-2,db8d84c31dd0db8e31455ef2c7ef0917,1608058946,Carousell,32.16,0
2198-3392916-2,f26c3c461d8ef8cda7650ba8136fc7cc,1598044095,Classpass,182.28,0
2198-3392916-2,05809f29bd3a28da13e86982935b3291,1624088033,Pilipinas Shell,68.43,0
2198-3392916-2,1d8ab29e7ece55bcd3403a70272c4e80,1593871659,SM Retail Inc,21.77,0
2198-3392916-2,51c761d59a64d37ff69ace9ff0e54408,1621842770,Pioneer Center Supermarket,213.3,0
2198-3392916-2,5f32a41ec55b39619a119318e6328e4e,1578632450,OLX,300.99,0
2198-3392916-2,8b302decba4902f6638f241f1556d88f,1624943643,Landers,190.9,0
2198-3392916-2,a512ee7114ef284126bbc763f03a862b,1587487292,SM Retail Inc,70.32,0
2198-3392916-2,d6fb3852e2b978bbdd95346b763dc56f,1624382101,Dunkin Brands Group Inc,100.23,0
2198-3392916-2,e177be4c937b366142b45c1fa161e9b1,1628881868,Gold's Gym,3.71,0
2198-3392916-2,eb7893acf9a068f47a401ea65af4125a,1602782195,Avon Cosmetics Inc.,5.15,0
2198-3392916-2,ee738a284cf47187f66dee4cb3649cbd,1628601247,Solar Entertainment,212.04,0
2198-3392916-2,f1a962e93fbfd56c3784de2df1e1a2e2,1592250834,Curves,98.71,0
2198-3392916-2,0004db5b8097b834543fbaa918603189,1635543346,Robinsons Retail Holdings Inc,107.13,0
2198-3392916-2,000df01c4b6fc9c9752cbd45d9e8c26f,1582462168,Marks and Spencer,66.25,0
2198-3392916-2,0fd0bf01934ff9b313431fe6007d1a73,1583857672,Sawasdee Marketing Corp,33.47,0
2198-3392916-2,2acb9d3c6adfd70187cbbe9e46467a8a,1636629377,Robinsons Retail Holdings Inc,193.39,0
2198-3392916-2,641eabe7c6c99696ecb54ac6158a6c5a,1631424639,Pioneer Center Supermarket,180.91,0
2198-3392916-2,7cb2e2ba2e6550e40efc9cd6331d5d35,1612124875,Jollibee Foods Corporation,84.08,0
2198-3392916-2,7cf14ad07e270bf162f4e834aff62f8f,1637900863,S&R Membership Shopping,196.0,0
2198-3392916-2,7ec203039c0a09ee5018c19fae951a8e,1636204906,Toy Kingdom,13.32,0
2198-3392916-2,949045d91a3f394f1a95c8dc6b0e68ea,1591179548,"Altisima Energy, Inc.",57.83,0
2198-3392916-2,c28eacede2a856f8d676384f598a5991,1625157804,Saulog Transit Inc,6.42,0
2198-3392916-2,51af27ee4b80065c822cee4e992c562e,1606709568,Comic Alley,45.28,0
2198-3392916-2,7c5f6e8ea02e357072c7a77ae3c663f3,1623753039,SM Markets,75.05,0
2198-3392916-2,82efb6bceaf8fa566177b2adc04c519f,1631653033,Cornerstone Entertainment,20.52,0
2198-3392916-2,9419eccc70bd5a55737c0c3367f58fd3,1587496247,Johnson & Johnson (Philippines) Inc.,26.75,0
2198-3392916-2,9a416614a1294c4d8e24ca67bd47349a,1587818599,Robinsons Retail Holdings Inc,23.03,0
2198-3392916-2,bd12beb45c24c9d29f1af4b11212606d,1625833065,Muji,13.14,0
2198-3392916-2,07ede871acffa2cc623e06488f98b115,1586051496,Ever Supermarket,210.06,0
2198-3392916-2,0f180fe064a35748abcf31935e5668ef,1618447606,Rustans Supermarket,184.34,0
2198-3392916-2,40558750fa8cf8b7b9bb455ca9fed1a5,1638652581,Ikea,50.99,0
2198-3392916-2,460633afc9b81a2aa01d216a51248786,1590602373,Argomall,8.15,0
2198-3392916-2,4c9d1389becbc1d70baa35df948ef745,1621622480,Toys R Us Philippines,158.35,0
2198-3392916-2,56f6e910b5cd3b39826da002be563b5e,1590590690,MetroDeal,1.81,0
2198-3392916-2,78d0a738f854ffa7504c605b78ffc02d,1618612257,SM Retail Inc,7.25,0
2198-3392916-2,b1f96482ca7760bdf9dac8b188419ab1,1609349109,Rustans,28.91,0
2198-3392916-2,d0db6fe14f791a3b89bd169979b64af1,1596376342,Anytime Fitness,4.49,0
2198-3392916-2,d24fd7f048d8ce67cddc5fdc6788399f,1591198392,Shakey's International Inc.,64.77,0
2198-3392916-2,d46bf2a38c9e9ed1bb394c0571012234,1585981661,Shopinas,28.41,0
2198-3392916-2,ea9652f3c97451affe92db8909c31e1f,1604158435,Lazada,22.51,0
2198-3392916-2,035d7268aa71e4234ce858b5b7d1d910,1604180246,Ikea,101.08,0
2198-3392916-2,1319f002fc98dbb16d853c3426283e85,1593793755,Happy Foods Group,80.7,0
2198-3392916-2,2eb9d63d8007cbabb1cc8eee0cc1042d,1608423990,Growcery MNL,79.3,0
2198-3392916-2,3bd5e7ef1a5b60bb402a2cc2ed2614f6,1638590505,Homeshop,61.27,0
2198-3392916-2,4682401e776597dd0d056068b473742f,1616182642,Lazada,2.63,0
2198-3392916-2,52865a1c1c0a3be30e79b32ca412ced8,1606759341,Mars Philippines Inc.,185.47,0
2198-3392916-2,6c466646cb884c0ec825884676ae6239,1607523709,MetroDeal,6.49,0
2198-3392916-2,b0fe6b52270b2c5e3a5601f03980da54,1593441216,Starbucks Corp,128.7,0
2198-3392916-2,b3a2b1d08ed8a78f8cea100d0a2a6fc6,1609614508,Viva Entertainment,26.22,0
2198-3392916-2,b3ccba082d2b869dbd88b6d28525b740,1584131496,West Elm,36.44,0
2198-3392916-2,f68af649bdd39b9e2c69437fa8b0ce6d,1584728132,Japan Home Center,256.66,0
2198-3392916-2,04c100a0116f396f0455309b614e3dc1,1606939492,Inquirer Holdings Corporation,141.82,0
2198-3392916-2,21b4c58b9671d1f88662a015b3803e7a,1633972604,Nine Media Corporation,83.72,0
2198-3392916-2,6023d0490b4397dd774eee64166b30a7,1581262752,Kimberly Clarke,62.68,0
2198-3392916-2,7c650fbc0f34379683af49f5c741fa88,1625547183,Limon Farms,41.87,0
2198-3392916-2,be4c00fe246ec56dc54479e1e9a436bd,1597147254,Marks and Spencer,4.6,0
2198-3392916-2,c1fd1d58f0d280b689e10b1dee40c915,1624313231,The Bistro Group,146.01,0
2198-3392916-2,ccf91f0296c73d674fcb29aee1bc640f,1592682819,Hill's Pet Nutrition Inc.,145.63,0
2198-3392916-2,f41ff5ea3f542fe7e10d9ebf88d6d7d8,1599377885,Pioneer Center Supermarket,182.31,0
2198-3392916-2,f4de258b25126b31d931ca38871d66b9,1591023845,Procter & Gamble Philippines Inc.,15.22,0
2198-3392916-2,f7392c423c1eef1b1990c3dadff5d8cc,1592095061,Pick a Roo,223.12,0
2198-3392916-2,42b26877e75cfae5b0276f6b04c96c2e,1593235411,Waltermart Supermarket Inc,209.84,0
2198-3392916-2,635ed76ad388ccc878304e75b2f8e543,1614531426,Crate and Barrel,97.94,0
2198-3392916-2,936b5d42f38378ee5633e60efb692208,1600267118,Rappler Holdings Corporation,247.46,0
2198-3392916-2,df05458cbae55f5d4593c24aac9eb024,1625425037,SilanganFit,68.88,0
2198-3392916-2,1bf36210a18305c7327e5e8767e46ad6,1622708889,Travel Club,40.65,0
2198-3392916-2,54df85d360119acd6924bbc9371aa7c1,1597693207,Robinsons,415.97,0
2198-3392916-2,5ea67051a296897d1d90037715cd7cd2,1584201777,eBay,4.17,0
2198-3392916-2,76a18ff06a86e3fdb09c7f784b5d1efe,1630528180,Marks and Spencer,211.46,0
2198-3392916-2,95380e3c21d054e5f074547602dc5009,1608013640,Fully Booked,3.86,0
2198-3392916-2,ac8b2d4a60b3d8f3a2ef0809516d8398,1609819010,OLX,7.0,0
2198-3392916-2,e263c246d62e1aae1b60571a4575e89f,1588817900,Kimstore,47.13,0
2198-3392916-2,f30e2a42894f52ec12144c8cfb6ea250,1633058065,All Day Supermarket,175.03,0
2198-3392916-2,06fe36e09a43716a8c0fd64ce8ea34f2,1623701876,McDonalds Corp,49.16,0
2198-3392916-2,144b6acf4e8ad39db4303d1805cc5308,1592418763,Kultura,13.28,0
2198-3392916-2,337a304de20dd4c958ddee91383af1f9,1604703734,360 Fitness Club,12.1,0
2198-3392916-2,39d818c547b66cb6f54c76d8936b4826,1585758545,The Moment Group,28.71,0
2198-3392916-2,403f2546bc57ebc5fc659aa9280e7cfc,1585606889,The Bistro Group,6.27,0
2198-3392916-2,437fcb6b74f94b370fb4eb7e07c6cd81,1635294602,Insular Oil Corp.,66.22,0
2198-3392916-2,56b12c5a2fff727d0db362660862e7eb,1606068001,Timezone,62.68,0
2198-3392916-2,5f9376a9c3e4be1c615098f0f1049280,1629560341,Rebel Yoga,94.4,0
2198-3392916-2,7371261b14f7c61d12eb14e1b7b21bff,1584245518,Rustans Supermarket,208.61,0
2198-3392916-2,7a4c2bbff8684dcf94a260e708b349dc,1637421307,Pound for Pound Fitness,4.8,0
2198-3392916-2,8d2b2ac340acd53cff3ba000aa29b202,1588488329,OLX,103.56,0
2198-3392916-2,911249fd2046ccc1706048c6dfcf5120,1622393964,Debenhams,2.0,0
2198-3392916-2,ae4bca073e075c21427f1d6a7fe4abc6,1608322004,Debenhams,5.28,0
2198-3392916-2,dd3b8bf273d968f7efdf4e32dca2225a,1586333244,Waltermart Supermarket Inc,199.68,0
2198-3392916-2,e8ffb7fca945a641009e46282f04eadf,1610449241,KCC Supermarket,216.99,0
2198-3392916-2,ed99fc1d86a50d89b583614374b17193,1608201020,Fully Booked,2.13,0
2198-3392916-2,fff9afb8de96edba5b330bb20fbd9bdc,1635922795,Ptt Philippines Corporation,57.37,0
2198-3392916-2,15b19166a3f65ae5b625306fbd01faa7,1585975708,Landmark Supermarket,191.06,0
2198-3392916-2,18d8960874b3cbe2f840af96380d67a0,1608672420,MetroDeal,83.27,0
2198-3392916-2,3fd78e9c50c4ea32174e798cf9bcae93,1631450115,Starbucks Corp,50.46,0
2198-3392916-2,623dc43fe8bffbeccae70a7a7a251c45,1578280749,Toby's Sports,14.41,0
2198-3392916-2,852dc723725f3f400bc8deae9694d06f,1615740720,Rustans,75.25,0
2198-3392916-2,88aeb9fc445bfc501fdafd9dd405ec39,1591955837,Pilipinas Shell,75.22,0
2198-3392916-2,9daa846cad7e7a17cc1518c0d5de0d3d,1607238636,Waltermart Supermarket Inc,83.89,0
2198-3392916-2,c6214a1e0ba00549493ea6768844d817,1587231479,Mars Philippines Inc.,110.96,0
2198-3392916-2,d46047f04cd46cba262e7a2cf437865e,1625791328,KCC Supermarket,224.11,0
2198-3392916-2,fb00588145ac8c568d8ea3c616b4d041,1628451240,Zalora,102.97,0
2198-3392916-2,01f902a8471186ff4a853c5a5849a085,1579889324,Daiso,5.97,0
2198-3392916-2,19b4b9befe03d9385bc980167eb40e82,1635009680,Mandaue Foam Industries Corp,17.53,0
2198-3392916-2,2edd12e9dac396c01e706c7a816cb6c4,1608459150,ZALORA Philippines,103.61,0
2198-3392916-2,9a6360b0a400c8e7879211321b70eef8,1590439118,Goldilocks Bakeshop Inc,101.09,0
2198-3392916-2,9e20d6ba604fdfcd33deae9d402253da,1601217583,360 Fitness Club,46.04,0
2198-3392916-2,9e6ca5e1fcd8b17c276f733ef476047d,1634714916,Homeshop,75.5,0
2198-3392916-2,b4240849463efe871175b76a8af46d68,1593123775,Hill's Pet Nutrition Inc.,33.03,0
2198-3392916-2,e3f535ed8b9e1e08c5b791bc71a2e4b9,1598642798,Ikea,15.45,0
2198-3392916-2,16420af1eec0e0f739747dd1e213d1b7,1618824448,Metro Retail Stores Group,226.2,0
2198-3392916-2,2a04617b4d346a493dfbf35bc35f3b05,1621024965,Kimberly Clarke,25.72,0
2198-3392916-2,4a8a441eba3332b35dd632e8ece6fbb6,1616100528,Bow & Wow,32.46,0
2198-3392916-2,4b38f5c4d8404b714542ddd3c11a0af4,1606615609,Silicon Valley,7.36,0
2198-3392916-2,4c18597f63ab26f6e5f2280ae938a6ed,1605586988,Pushkart PH,57.96,0
2198-3392916-2,4d48684fbea762462bf1c57f26e94da7,1595046840,Landers,210.76,0
2198-3392916-2,4e83c47a88abc694133b61ca9c9702f0,1609256438,Octagon,40.32,0
2198-3392916-2,5a5f1b2dfd95795a5f5c2e0cef3597c7,1607377430,Pacific Paint Philippines Inc,107.26,0
2198-3392916-2,5fe11417ce5240dedd9e45b23e5d4e67,1584723188,National Bookstore,88.77,0
2198-3392916-2,8e4649ed8eede8dfbcfd1b23c2bfaca3,1588470822,Toby's Sports,98.87,0
2198-3392916-2,ae538febbc75fe681a97a378b44aac08,1605464420,Crate and Barrel,47.65,0
2198-3392916-2,c516f279139a93a9e00cca228c8af5e8,1607897588,Mars Philippines Inc.,48.81,0
2198-3392916-2,f2f1fe68a3219d8da41d57732386675c,1618073469,PoundIt,13.17,0
2198-3392916-2,0131bb5cb8475c0f580b95d02e342628,1584905453,Robinsons Retail Holdings Inc,5.11,0
2198-3392916-2,0b4683389935b7a17b61e12c9a3b3b16,1638204014,Curves,38.52,0
2198-3392916-2,47fb026e8874142ebe66a7c8587ff031,1616234877,Rustans Supermarket,193.6,0
2198-3392916-2,55fdeb4b26343988a8d52d47504fe63d,1631496477,Six Pack Chef Grocery,53.98,0
2198-3392916-2,6ef61ff5de41f198cdb7d99fa5338418,1627187270,Caltex (Chevron Corporation),65.38,0
2198-3392916-2,734510e3c352b2a3361b5ba5f2cc8426,1609158570,Ubuy Co.,8.48,0
2198-3392916-2,935c678a147faf1a0162b89c37b4fc16,1608581250,National Bookstore,8.41,0
2198-3392916-2,99105031f03bdcb85db849dd2ba12a4a,1624658879,Bow & Wow,209.08,0
2198-3392916-2,a69d5558aed1f21f2f9b01345164bc7f,1617917879,Lazada,5.76,0
2198-3392916-2,c8e3e04cd9e4435a87e8cc0e64cbed43,1630167379,Gourdo,32.79,0
2198-3392916-2,dde3fdab2942d8085895582d5cf83414,1613232077,Rustan Group,271.76,0
2198-3392916-2,f4c6216517b3ed0303b51e15cf2c6063,1614900263,Zalora,78.06,0
2198-3392916-2,2a8eb4d41a2fe9de2dd46f63c280f09b,1596024284,360 Fitness Club,56.39,0
2198-3392916-2,3e193fdc85a10cc43a14694b78432463,1581874971,Beiersdorf Philippines Inc.,88.09,0
2198-3392916-2,6c9949a379111d8ffa6c595289b67312,1594437198,Homeshop,39.79,0
2198-3392916-2,73d12fad4f0179422e0190a583a0390d,1607249527,Pioneer Center Supermarket,192.82,0
2198-3392916-2,73fc5c0b51ce0a188bdf171fc33481d8,1615082027,OLX,69.79,0
2198-3392916-2,7bb273312b6170b65f9c486cd7080d38,1603323470,Human Nature,1.71,0
2198-3392916-2,7bef25c8d86853a08ab4e02705c10188,1619188937,Shakey's International Inc.,131.05,0
2198-3392916-2,a20415107666866fd5c848b6c2b6d194,1620394966,West Elm,48.03,0
2198-3392916-2,a6737455685d3eae7f48ede1d5ec24e2,1615858910,S&R Membership Shopping,246.14,0
2198-3392916-2,c2f91b8ba5025b2c1978d376a21f3a58,1599925287,Human Nature,38.1,0
2198-3392916-2,d3d78c7a60836cc45d296d793137c468,1627500107,Gaisano Grand Group,1.28,0
2198-3392916-2,fbd1106f8dbd5ff3e5276143c3da9f9e,1632737331,Medslane,41.55,0
2198-3392916-2,0c4fce4577863105dc674292c42ea191,1586646413,Metro Retail Stores Group,47.38,0
2198-3392916-2,15abd772eb23f2477c414d603a2daf78,1603729744,Kultura,47.14,0
2198-3392916-2,2bdb156190b3c91a97fe3fff1a2cf000,1579858037,Six Pack Chef Grocery,69.11,0
2198-3392916-2,67fdba83266d6ed983ca3329305f6c33,1610169808,ZAFUL Philippines,11.44,0
2198-3392916-2,6bc33eea0038c623eef236a4d306efe5,1623101910,Jollibee Foods Corporation,83.45,0
2198-3392916-2,761175513e194dc01c32d12923a0f986,1584757029,Silicon Valley,10.07,0
2198-3392916-2,888f6e19b53272020d6732ea97f6d2fa,1630100104,360 Fitness Club,65.58,0
2198-3392916-2,9e2b4b509233a25b8c2131a1212f74ed,1636223290,Urban Ashram Yoga,43.27,0
2198-3392916-2,b09a47b935a64eb852f5601c531399f6,1612972287,UFC Gym,6.56,0
2198-3392916-2,b6d8656c6f9963c2bd3f7da854f46e24,1626440845,Gourdo,50.96,0
2198-3392916-2,c155024e21f7865d3a7849fa0a1768bd,1630017523,SB Furniture Industry Co,7.37,0
2198-3392916-2,0e573dec4628f6201d6923508d9d7ce9,1624787054,Homeshop,47.61,0
2198-3392916-2,1aa7f14cc8db4a2dc733ba5a821989a6,1608747243,ABS-CBN Corporation,23.23,0
2198-3392916-2,310f7a549e0264f53c551641f6f0ddf5,1625854871,Zalora,246.22,0
2198-3392916-2,33e8ebb852381ede4889f07e16934e69,1590690249,Sawasdee Marketing Corp,10.7,0
2198-3392916-2,393f53d0f0758b7455bcb2a82b8b02d5,1587651159,Victory Liner,9.79,0
2198-3392916-2,46a361fd93ee1aa2ef7903808e6a409c,1636159849,Pushkart PH,60.88,0
2198-3392916-2,50407811ea4f0671f3c1f0bc320b80c4,1592079683,McDonalds Corp,104.53,0
2198-3392916-2,61a7756de4ec107bfba236d3c41d898c,1586454940,Yum! Brands Inc,43.94,0
2198-3392916-2,6f7878b41d9b8a313bb527929f775976,1603403045,Mars Philippines Inc.,55.83,0
2198-3392916-2,7e35ba0cdda5093dc8668a7211856d2b,1595751025,All Day Supermarket,188.71,0
2198-3392916-2,8a742f7e82d4dbde8244a64ba51febb3,1585255766,Gold's Gym,22.96,0
2198-3392916-2,dbe2d8cadd0b97816b27da741fe30de1,1613226979,Landmark Corp,6.34,0
2198-3392916-2,eb2e58582921db5dbfa7c1d76ef7be6c,1585045178,Growcery MNL,65.52,0
2198-3392916-2,0653772fb843e6025ce20929917b7bed,1586903022,Mary Grace Cafe,66.84,0
2198-3392916-2,54f24b8cfa4336c3032fc7d76b66224a,1626235165,Puregold Price Club Inc,225.23,0
2198-3392916-2,5e8e40607b66ae339cbf08435fd6ab64,1627987042,Limon Farms,52.34,0
2198-3392916-2,7c0ef7544a0187eaaaa5dc371a17c742,1583521051,DealGrocer,7.32,0
2198-3392916-2,7dc7e2e530c9332693eb3314a2ed345d,1626056522,Power Mac Center,139.01,0
2198-3392916-2,8a09a290d64cd9b674ca70d2c5d14e46,1609170987,Stage Act Philippines Production Company,90.46,0
2198-3392916-2,90649c6cacd5ea93a263ca80316be52c,1608469472,Carousell,11.98,0
2198-3392916-2,9c1751a07089ccea49dd8afd08aa10a4,1605308605,Agila Bus Transport,1.72,0
2198-3392916-2,af6d450d194a1606dc8f4b0b44a5621c,1622686081,Waltermart Supermarket Inc,53.3,0
2198-3392916-2,bef3e683e6443796d6eee2a340695891,1619031640,Jollibee Foods Corporation,97.0,0
2198-3392916-2,c6fe46d8d8a5524c931f6321beaa6874,1618935328,Zalora,68.65,0
2198-3392916-2,cab2f3ded3d339cf734ace87260c3824,1595106275,Unilever Philippines Inc.,109.06,0
2198-3392916-2,e88da2cbf50523c6dd0d0a61d74039bf,1598097301,Unimart,190.99,0
2198-3392916-2,019ae6cb724b16b7570f83b0c00b4e2a,1619878603,GMA Pictures,60.31,0
2198-3392916-2,20d695898741c7b8b3c56f739716a0fe,1628985795,Pick a Roo,71.33,0
2198-3392916-2,6f8ff7cc3370157eec7c48ed51cdaac5,1601655231,DealGrocer,15.56,0
2198-3392916-2,ab5153d91131b2af07e56bf6c9c03c4b,1607856245,S&R Membership Shopping,216.28,0
2198-3392916-2,b0853b23a2ce0c7f5f79423b94851f79,1597524187,McDonalds Corp,41.06,0
2198-3392916-2,d95e6d94699dfd8f34725a05f8629b24,1618176559,GMA Pictures,138.29,0
2198-3392916-2,e1e2f0f908d4f656de38e20847a77ac5,1596232807,Zalora,20.77,0
2198-3392916-2,fe255712fba1aea4ca05c4d752d37987,1615634785,Decathlon,225.62,0
2198-3392916-2,23df8fc5a5206347d4a5cb849654a9bb,1600292351,Timezone,31.98,0
2198-3392916-2,337c09912efbee8689b5c6e03e8b378c,1615823599,UFC Gym,108.72,0
2198-3392916-2,4752441ebc62e55caefaa51d58b8aa15,1636720579,Eventscape Manila,69.82,0
2198-3392916-2,498edace9ebe3cd9b07852fd4ef36a73,1607431650,TV5 Network Incorporated,208.14,0
2198-3392916-2,4f0ddf533463bdfa67bb5f07615488d0,1584885277,Toys R Us Philippines,38.0,0
